ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202210,블랙데이,제주시,건입동,제주시내,아시아음식,중식,0.82,1.74,0.01,0.15,0.07,0.75,-0.04,5760,다다10a02b
202210,항운노조구내매점,제주시,건입동,제주시내,한식,구내식당/푸드코트,0.78,2.03,0.01,0.15,0.07,0.86,-0.35,11649,다다11a03b
202210,동서지간,제주시,건입동,제주시내,한식,가정식,1.7,2.33,0.02,0.14,0.13,0.95,-0.16,9516,다다10b02b
202210,서부두한라,제주시,건입동,제주시내,아시아음식,일식,0.23,0.14,0.07,0.14,0.09,0.17,-0.01,3763,다다09b03a
202210,세리빠,제주시,건입동,제주시내,양식,양식,0.88,0.27,0.05,0.13,0.11,0.2,0.14,274,다다09a03a
202210,질레,제주시,건입동,제주시내,한식,가정식,0.64,0.71,0.01,0.13,0.06,0.36,0.04,1133,다다10b03a
202210,맘스터치 일도동문점,제주시,건입동,제주시내,패스트푸드,햄버거,0.46,0.84,0.01,0.13,0.04,0.41,-0.12,8596,다다10a02b
202210,신도원,제주시,건입동,제주시내,한식,가정식,0.45,0.27,0.03,0.13,0.06,0.2,0.22,127,다다09b03a
202210,키친테왁,제주시,건입동,제주시내,한식,가정식,0.38,0.41,0.02,0.12,0.04,0.24,-0.08,7331,다다11a02a
202210,맛고을명가,제주시,건입동,제주시내,한식,가정식,0.79,0.41,0.05,0.11,0.11,0.23,-0.02,4535,다다09b03a
202210,모음해장국,제주시,건입동,제주시내,한식,해장국,0.63,1.08,0.02,0.11,0.06,0.48,-0.19,10141,다다10b03a
202210,손가네국수,제주시,건입동,제주시내,한식,면류,0.16,0.22,0.01,0.11,0.02,0.17,-0.02,4536,다다09a03a
202210,팔팔수제치킨,제주시,건입동,제주시내,패스트푸드,치킨,0.03,0.05,0.01,0.11,0.01,0.11,-0.07,6942,다다09b03a
202210,오솔길,제주시,건입동,제주시내,한식,가정식,0.32,0.16,0.03,0.09,0.05,0.14,0.02,2063,다다10b03a
202210,가본,제주시,건입동,제주시내,한식,가정식,0.26,0.14,0.04,0.09,0.06,0.13,-0.04,5586,다다09b03a
202210,탕앤돈,제주시,건입동,제주시내,아시아음식,돼지고기,0.23,0.24,0.01,0.09,0.03,0.17,-0.07,6943,다다09a03a
202210,해금,제주시,건입동,제주시내,아시아음식,일식,0,0,0.06,0.09,0.06,0.08,0,2664,다다09b03a
202210,팔복고기상회,제주시,건입동,제주시내,한식,단품요리 전문,1.24,1.49,0.01,0.08,0.09,0.6,0,2665,다다10b02b
202210,제주어멍돔베고기,제주시,건입동,제주시내,한식,단품요리 전문,0.67,0.54,0.02,0.08,0.06,0.26,-0.19,10142,다다10b02b
202210,금항아리,제주시,건입동,제주시내,한식,가정식,0.41,0.44,0.01,0.08,0.04,0.22,-0.07,6944,다다10b03a
202210,목포세발낙지,제주시,건입동,제주시내,한식,낙지,0.78,0.27,0.06,0.07,0.11,0.16,0.02,2064,다다09a03a
202210,어하영,제주시,건입동,제주시내,한식,단품요리 전문,0.21,0.14,0.04,0.07,0.06,0.11,-0.07,6945,다다10b03a
202210,사라봉주물럭,제주시,건입동,제주시내,한식,가정식,0.2,0.14,0.01,0.07,0.02,0.11,0.03,1464,다다10b02b
202210,비스트로올댓제주,제주시,건입동,제주시내,한식,단품요리 전문,0.16,0.08,0.05,0.07,0.06,0.09,-0.01,3323,다다09b03a
202210,우도흑돼지,제주시,건입동,제주시내,한식,돼지고기,0.16,0.05,0.02,0.07,0.03,0.08,0,2666,다다10b03a
202210,돈떵이서부두점,제주시,건입동,제주시내,한식,돼지고기,0,0,0.03,0.07,0.03,0.06,0.02,1863,다다09b03a
202210,천궁,제주시,건입동,제주시내,한식,가정식,0.73,0.16,0.07,0.06,0.12,0.11,-0.07,6946,다다09b03a
202210,신동양,제주시,건입동,제주시내,아시아음식,중식,0.66,1.3,0.01,0.06,0.05,0.52,-0.08,7493,다다10b03a
202210,선미뷔페,제주시,건입동,제주시내,한식,뷔페,0.45,0.92,0,0.06,0.03,0.38,-0.13,8893,다다10a03a
202210,속초식당,제주시,건입동,제주시내,한식,가정식,0.35,0.19,0.02,0.06,0.05,0.12,0.05,973,다다09b03a
202210,해금강,제주시,건입동,제주시내,한식,가정식,0.3,0.05,0.07,0.06,0.09,0.07,-0.02,4356,다다09b03a
202210,통영아나고,제주시,건입동,제주시내,한식,단품요리 전문,0.3,0.35,0,0.06,0.02,0.17,0,2667,다다09b03a
202210,빵육사도너츠,제주시,건입동,제주시내,간식,베이커리,0.21,1.03,0,0.06,0.02,0.42,-0.14,9116,다다10b02b
202210,레이나,제주시,건입동,제주시내,한식,단품요리 전문,0.19,0.16,0.02,0.06,0.04,0.11,-0.04,5401,다다10b03a
202210,커피동굴,제주시,건입동,제주시내,한식,커피,0.07,0.14,0,0.06,0.01,0.1,-0.05,6055,다다10b02b
202210,제주갈치수산,제주시,건입동,제주시내,한식,회,7.09,0.08,0.02,0.05,0.52,0.07,-0.01,3764,다다09b03a
202210,수빈이네제주밥상,제주시,건입동,제주시내,한식,가정식,1.22,1.57,0,0.05,0.09,0.6,-0.09,7656,다다10b03a
202210,화룡각,제주시,건입동,제주시내,아시아음식,중식,1,1.41,0.01,0.05,0.08,0.54,-0.16,9636,다다09b03a
202210,인풍,제주시,건입동,제주시내,한식,가정식,0.92,0.9,0,0.05,0.07,0.36,-0.12,8597,다다10a02b
202210,호식이두마리치킨건입점,제주시,건입동,제주시내,패스트푸드,치킨,0.55,0.68,0.01,0.05,0.04,0.28,-0.02,4537,다다10b02b
202210,기분,제주시,건입동,제주시내,한식,단품요리 전문,0.44,0.14,0.03,0.05,0.06,0.09,-0.04,5402,다다10a03a
202210,들물갈비,제주시,건입동,제주시내,한식,갈비,0.3,0.14,0.02,0.05,0.05,0.09,0,2668,다다10b03a
202210,추자집,제주시,건입동,제주시내,한식,가정식,0.27,0.16,0.01,0.05,0.03,0.1,0,2669,다다09b03a
202210,더스카이,제주시,건입동,제주시내,한식,가정식,0.14,0.05,0.02,0.05,0.03,0.06,0.02,1864,다다09b03a
202210,뱃머리,제주시,건입동,제주시내,한식,가정식,0.09,0.03,0.01,0.05,0.02,0.05,0.07,736,다다09b03a
202210,임춘식당,제주시,건입동,제주시내,한식,단품요리 전문,2.31,0.95,0.01,0.03,0.17,0.37,-0.15,9351,다다10a02b
202210,아빠가만든찜,제주시,건입동,제주시내,한식,가정식,1.02,0.87,0.01,0.03,0.08,0.34,-0.09,7900,다다10b02b
202210,한끼정식뷔페,제주시,건입동,제주시내,한식,뷔페,0.51,1,0,0.03,0.04,0.39,0.04,1350,다다09b03a
202210,컨츄리,제주시,건입동,제주시내,한식,단품요리 전문,0.33,0.14,0.01,0.03,0.03,0.08,-0.03,4773,다다10a02b
202210,대지,제주시,건입동,제주시내,한식,가정식,0.29,0.03,0.05,0.03,0.07,0.04,-0.03,4774,다다10b02b
202210,로또휴게음식점,제주시,건입동,제주시내,한식,단품요리 전문,0.04,0.3,0,0.03,0,0.14,0,2670,다다12a01b
202210,만옥,제주시,건입동,제주시내,한식,단품요리 전문,0.76,0.41,0.01,0.02,0.06,0.17,-0.07,6947,다다09a03a
202210,수리조아라,제주시,건입동,제주시내,한식,단품요리 전문,0.4,0.38,0.01,0.02,0.03,0.16,-0.1,8137,다다10b03a
202210,난타5000건입점,제주시,건입동,제주시내,패스트푸드,피자,0.37,0.57,0,0.02,0.03,0.22,-0.05,5862,다다10a02b
202210,돈돈촌,제주시,건입동,제주시내,한식,돼지고기,0.35,0.08,0.02,0.02,0.04,0.05,-0.02,4357,다다11b02a
202210,엄마가만든탕,제주시,건입동,제주시내,한식,단품요리 전문,0.32,0.22,0,0.02,0.03,0.1,-0.04,5587,다다10b02b
202210,달콤해,제주시,건입동,제주시내,한식,단품요리 전문,0.04,0.16,0,0.02,0,0.08,-0.05,6056,다다10a02b
202210,건입동백설공주,제주시,건입동,제주시내,한식,단품요리 전문,0,0,0,0.02,0,0.02,0.01,2475,다다09b03a
202210,동양수산,제주시,건입동,제주시내,한식,회,0,0,0.02,0.02,0.02,0.02,-0.01,3509,다다09b03a
202210,요강깨는장어,제주시,건입동,제주시내,한식,장어,1.89,0.41,0,0.01,0.14,0.16,-0.07,6948,다다09a03a
202210,자기야,제주시,건입동,제주시내,한식,단품요리 전문,0.48,0.16,0.01,0.01,0.04,0.07,-0.06,6694,다다10b02b
202210,일출봉,제주시,건입동,제주시내,한식,단품요리 전문,0.45,0.63,0,0.01,0.03,0.23,-0.06,6373,다다10b02b
202210,텀,제주시,건입동,제주시내,한식,단품요리 전문,0.37,0.19,0,0.01,0.03,0.08,0.08,609,다다11b02a
202210,한국맥도날드 유한회사 제주탑동점,제주시,건입동,제주시내,패스트푸드,햄버거,0.26,0.41,0,0.01,0.02,0.16,-0.03,4775,다다09b03a
202210,칠성낙지,제주시,건입동,제주시내,한식,낙지,0.22,0.22,0,0.01,0.02,0.09,-0.08,7416,다다09b03a
202210,사라봉진가네해장국,제주시,건입동,제주시내,한식,해장국,0.2,0.46,0,0.01,0.01,0.17,-0.12,8760,다다10b03a
202210,사라봉보양탕,제주시,건입동,제주시내,한식,가정식,0.19,0.14,0,0.01,0.01,0.06,0,2671,다다10b03a
202210,건입떡집,제주시,건입동,제주시내,간식,떡/한과,0.16,0.11,0,0.01,0.01,0.05,0.1,454,다다10a02b
202210,다연이네,제주시,건입동,제주시내,한식,커피,0.12,0.22,0,0.01,0.01,0.09,-0.08,7417,다다10b03a
202210,스페샬동문점,제주시,건입동,제주시내,주점및주류판매,꼬치구이,0.11,0.05,0,0.01,0.01,0.03,0.06,824,다다10a02b
202210,경화,제주시,건입동,제주시내,한식,단품요리 전문,0.1,0.05,0.01,0.01,0.02,0.03,-0.03,4776,다다10a02b
202210,동대반점,제주시,건입동,제주시내,아시아음식,중식,0.08,0.14,0,0.01,0.01,0.06,-0.05,6023,다다10a03a
202210,몽티죠(_mon.tresor),제주시,건입동,제주시내,한식,단품요리 전문,0.06,0.3,0,0.01,0,0.12,-0.06,6374,다다10a02b
202210,오늘한잔,제주시,건입동,제주시내,한식,단품요리 전문,0.03,0.03,0,0.01,0,0.02,0.02,1977,다다10b02b
202210,골목정육식당,제주시,건입동,제주시내,한식,고기,0,0,0.02,0.01,0.01,0.01,-0.01,3510,다다10a02b
202210,몸에조은국수,제주시,건입동,제주시내,한식,면류,0,0,0,0.01,0,0.01,0.01,2433,다다10a02b
202210,미녀,제주시,건입동,제주시내,한식,단품요리 전문,1.79,0.71,0,0,0.13,0.25,-0.11,8314,다다10a02b
202210,과수원집,제주시,건입동,제주시내,한식,가정식,0.86,0.27,0,0,0.06,0.1,-0.06,6695,다다11a02a
202210,나이스,제주시,건입동,제주시내,양식,양식,0.8,0.14,0,0,0.06,0.05,-0.05,6057,다다10b03a
202210,제주가마골앤드코다리냉면,제주시,건입동,제주시내,한식,면류,0.45,0.27,0,0,0.03,0.1,-0.03,4777,다다11b02a
202210,제주어우계성공맛집,제주시,건입동,제주시내,한식,가정식,0.36,0.11,0,0,0.03,0.04,-0.03,4778,다다10a02b
202210,혜성,제주시,건입동,제주시내,한식,가정식,0.07,0.05,0,0,0.01,0.02,0,2672,다다10a02b
202210,청춘테이블,제주시,건입동,제주시내,한식,단품요리 전문,0.04,0.11,0,0,0,0.04,-0.01,3694,다다10a02b
202210,먹자분식,제주시,건입동,제주시내,간식,분식,0.04,0.08,0,0,0,0.03,-0.02,4182,다다10a03a
202210,제일카페,제주시,건입동,제주시내,음료,커피,0.01,0.03,0,0,0,0.01,0.01,2434,다다09b03a
202210,사라봉회관,제주시,건입동,제주시내,한식,가정식,0.01,0.03,0,0,0,0.01,-0.01,3511,다다11a02b
202210,꾸까,제주시,건입동,제주시내,한식,단품요리 전문,0.01,0.05,0,0,0,0.02,-0.01,3512,다다10b03a
202210,재영식당,제주시,건입동,제주시내,한식,가정식,0.01,0.03,0,0,0,0.01,-0.01,3513,다다09b02b
202210,뜨는정,제주시,건입동,제주시내,한식,가정식,0,0.03,0,0,0,0.01,0,2673,다다12a01b
202210,카페글렌코,제주시,구좌읍,구좌읍,음료,커피,2.81,4.18,1.76,13.19,1.93,12.41,-8.95,13037,다나28b93b
202210,명진전복주식회사,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.59,0.49,2.25,8.44,2.25,7.16,-1.65,12936,다다39b04b
202210,비자림휴게소,제주시,구좌읍,구좌읍,한식,가정식,0.16,0.65,0.33,7.43,0.34,6.38,-1.21,12860,다다35b00a
202210,소금바치순이네,제주시,구좌읍,구좌읍,한식,가정식,1.1,0.76,1.18,5.55,1.24,4.87,-1.21,12861,다다45a01a
202210,자보카까페,제주시,구좌읍,구좌읍,한식,커피,0.31,0.65,0.39,5.01,0.4,4.38,-0.76,12622,다다28a07b
202210,풍림다방 송당점,제주시,구좌읍,구좌읍,음료,커피,0.78,1.27,0.44,4.2,0.48,3.93,-0.72,12581,다나33b98a
202210,라라라,제주시,구좌읍,구좌읍,한식,커피,0.56,1.3,0.35,4.08,0.38,3.85,-0.66,12494,다다40a03b
202210,김녕오라이,제주시,구좌읍,구좌읍,아시아음식,일식,0.77,0.46,1.38,4.05,1.41,3.52,-1.57,12924,다다30b07b
202210,가는곶세화,제주시,구좌읍,구좌읍,양식,양식,0.83,2.12,0.26,3.64,0.31,3.77,-0.86,12703,다다40b03a
202210,머문,제주시,구좌읍,구좌읍,한식,커피,0.43,0.76,0.32,3.49,0.35,3.16,-0.53,12293,다다34b07a
202210,안도르,제주시,구좌읍,구좌읍,간식,베이커리,0.42,0.65,0.33,3.49,0.35,3.12,-0.33,11566,다나32a96a
202210,토끼문,제주시,구좌읍,구좌읍,한식,커피,0.22,0.54,0.24,3.43,0.26,3.03,-0.61,12431,다다34b07a
202210,몽그레,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.08,0.24,0.37,3.26,0.37,2.79,-0.78,12647,다다34a07b
202210,한라산,제주시,구좌읍,구좌읍,한식,가정식,0.13,0.24,0.24,3.16,0.25,2.7,-0.48,12137,다다40b03b
202210,꼬스덴뇨,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.8,1.74,0.28,3.11,0.33,3.2,-0.12,8826,다다44b02a
202210,세화소품관,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.04,0.11,0.25,3,0.25,2.53,-0.31,11374,다다40a03b
202210,친절한비자씨,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.06,0.22,0.12,2.84,0.12,2.43,-0.7,12555,다다35b00a
202210,산도롱맨도롱,제주시,구좌읍,구좌읍,한식,가정식,0.85,0.59,0.61,2.81,0.66,2.55,-0.75,12608,다다45a00b
202210,주식회사만월당,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.59,0.38,0.61,2.77,0.64,2.43,-0.59,12401,다다34a07a
202210,해월정,제주시,구좌읍,구좌읍,한식,가정식,0.21,0.16,0.78,2.77,0.78,2.35,-0.88,12722,다다45a00a
202210,벵디,제주시,구좌읍,구좌읍,한식,가정식,0.11,0.11,0.47,2.75,0.47,2.31,-0.36,11721,다다38a05a
202210,청파식당횟집,제주시,구좌읍,구좌읍,한식,회,0.28,0.14,0.84,2.56,0.84,2.17,-0.56,12339,다다39b03b
202210,귤하르방구좌점,제주시,구좌읍,구좌읍,한식,베이커리,0.06,0.24,0.13,2.5,0.14,2.16,-0.68,12526,다다39b04b
202210,덕천연수원,제주시,구좌읍,구좌읍,한식,가정식,0.07,0.19,0.42,2.39,0.42,2.05,-0.3,11307,다나30b99a
202210,도도톳김밥,제주시,구좌읍,구좌읍,간식,분식,0.11,0.35,0.15,2.37,0.15,2.09,-0.18,9911,다다40b03b
202210,모래비,제주시,구좌읍,구좌읍,한식,커피,0.46,0.87,0.26,2.28,0.29,2.2,-0.59,12402,다다34b07a
202210,로빙화,제주시,구좌읍,구좌읍,양식,양식,1.16,1.11,0.38,2.25,0.46,2.26,-0.67,12498,다다40a03b
202210,담백,제주시,구좌읍,구좌읍,한식,가정식,0.08,0.11,0.37,2.25,0.36,1.9,-0.33,11523,다다35a07a
202210,구좌소품관,제주시,구좌읍,구좌읍,한식,가정식,0.06,0.19,0.2,2.24,0.2,1.92,-0.67,12499,다다34a07a
202210,르 바게트,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.15,0.46,0.16,2.2,0.16,1.98,-0.18,9912,다다34a07a
