ANALS_YM,CMPNM_NM,SIGNGU_NM,ADSTRD_NM,AREA_NM,MLSFC_NM,SCLAS_NM,JJINHBT_SALES_PRICE_RATE,JJINHBT_SALES_CO_RATE,OTSD_SALES_PRICE_RATE,OTSD_SALES_CO_RATE,ALL_SALES_PRICE_RATE,ALL_SALES_CO_RATE,VARTION_RT,RANK_CO,GID_ID
202208,한국맥도날드(유)제주탑동점,제주시,건입동,제주시내,패스트푸드,햄버거,3.44,30.79,0.28,4.82,0.54,8.58,-8.58,13346,다다09b03a
202208,모드락탑동점,제주시,건입동,제주시내,한식,단품요리 전문,2.08,6.05,0.35,1.96,0.49,2.56,-2.56,13284,다다09a03a
202208,산지물,제주시,건입동,제주시내,한식,가정식,2.65,4.05,0.67,1.52,0.83,1.89,-1.89,13213,다다09b03a
202208,고집돌우럭,제주시,건입동,제주시내,한식,회,0.34,0.26,0.9,1.46,0.85,1.29,-1.29,13023,다다09b03a
202208,산지해장국,제주시,건입동,제주시내,한식,해장국,0.98,3.38,0.22,1.42,0.28,1.7,-1.7,13177,다다09b03a
202208,국제토산품스낵,제주시,건입동,제주시내,한식,단품요리 전문,0.28,1.91,0.1,1.42,0.12,1.49,-1.49,13115,다다11a03b
202208,주식회사 제이에스디비,제주시,건입동,제주시내,한식,단품요리 전문,0.31,2.29,0.08,1.18,0.1,1.34,-1.34,13051,다다09b03a
202208,롯데리아 제주항디티점,제주시,건입동,제주시내,패스트푸드,햄버거,1.34,9.26,0.07,0.9,0.18,2.11,-2.11,13249,다다10a03a
202208,에이바우트커피칠성점,제주시,건입동,제주시내,음료,커피,0.84,10.36,0.05,0.85,0.11,2.23,-2.23,13262,다다09b03a
202208,돈향기,제주시,건입동,제주시내,한식,돼지고기,0.48,0.45,0.48,0.84,0.48,0.78,-0.78,12735,다다09b03a
202208,돔베돈,제주시,건입동,제주시내,한식,돼지고기,0.53,0.53,0.47,0.82,0.47,0.78,-0.78,12736,다다09b03a
202208,물항식당본점,제주시,건입동,제주시내,한식,가정식,0.41,0.69,0.37,0.77,0.37,0.76,-0.76,12715,다다09b03a
202208,(주)한일고속,제주시,건입동,제주시내,한식,단품요리 전문,0.05,0.53,0.04,0.69,0.04,0.67,-0.67,12585,다다10a03b
202208,카페타리,제주시,건입동,제주시내,음료,커피,0,0,0.02,0.68,0.02,0.58,-0.58,12438,다다11b02b
202208,(주)참숯구이몬트락,제주시,건입동,제주시내,한식,가정식,1.09,0.86,0.38,0.66,0.44,0.69,-0.69,12616,다다09b03a
202208,주식회사 바스코,제주시,건입동,제주시내,한식,단품요리 전문,4.41,7.07,0.12,0.58,0.48,1.52,-1.52,13123,다다09a03a
202208,남양,제주시,건입동,제주시내,한식,가정식,0.7,1.55,0.07,0.54,0.12,0.69,-0.69,12617,다다10a03b
202208,팔도수산,제주시,건입동,제주시내,한식,회,0.56,1,0.11,0.44,0.15,0.52,-0.52,12300,다다09b03a
202208,앞돈지,제주시,건입동,제주시내,한식,돼지고기,1.82,2.26,0.21,0.43,0.34,0.69,-0.69,12618,다다09b03a
202208,윤옥,제주시,건입동,제주시내,한식,단품요리 전문,0.99,3.53,0.05,0.38,0.13,0.84,-0.84,12795,다다09a03a
202208,제주시건입동도시재생현장지원센터,제주시,건입동,제주시내,음료,커피,0.16,1.29,0.03,0.38,0.04,0.51,-0.51,12277,다다11a03b
202208,뽀글뽀글,제주시,건입동,제주시내,한식,가정식,0.75,2.24,0.07,0.36,0.13,0.63,-0.63,12530,다다10a03a
202208,서가앤쿡 제주점,제주시,건입동,제주시내,양식,패밀리 레스토랑,1.29,1.88,0.1,0.34,0.19,0.56,-0.56,12398,다다09b03a
202208,해진횟집,제주시,건입동,제주시내,아시아음식,회,0.52,0.22,0.33,0.28,0.35,0.27,-0.27,11244,다다09b03a
202208,미풍해장국 제주항점,제주시,건입동,제주시내,한식,해장국,0.22,0.84,0.05,0.27,0.06,0.35,-0.35,11767,다다10a03a
202208,기회횟집,제주시,건입동,제주시내,아시아음식,회,0.45,0.38,0.15,0.25,0.17,0.27,-0.27,11245,다다09a03a
202208,은빛식당,제주시,건입동,제주시내,한식,가정식,0.23,0.84,0.04,0.25,0.06,0.33,-0.33,11653,다다09b03a
202208,유명야시장,제주시,건입동,제주시내,한식,단품요리 전문,0.23,0.24,0.11,0.25,0.12,0.25,-0.25,11118,다다09b03a
202208,신현대식당,제주시,건입동,제주시내,한식,가정식,0.18,0.26,0.11,0.25,0.11,0.25,-0.25,11119,다다09b03a
202208,해짓골국수,제주시,건입동,제주시내,한식,면류,0.13,0.36,0.04,0.25,0.05,0.26,-0.26,11190,다다09b03a
202208,교촌치킨탑동점,제주시,건입동,제주시내,패스트푸드,치킨,0.54,1.74,0.04,0.24,0.09,0.46,-0.46,12176,다다09a03a
202208,우당도서관구내식당,제주시,건입동,제주시내,한식,구내식당/푸드코트,0.33,6.33,0.01,0.24,0.03,1.12,-1.12,12963,다다11b03a
202208,브라보,제주시,건입동,제주시내,양식,양식,0.14,1.05,0.01,0.23,0.02,0.35,-0.35,11768,다다09b03a
202208,탑부평,제주시,건입동,제주시내,한식,단품요리 전문,1.39,1.19,0.15,0.21,0.25,0.35,-0.35,11769,다다09b03a
202208,몰랑몰랑카페,제주시,건입동,제주시내,음료,커피,0.12,0.43,0.02,0.19,0.03,0.23,-0.23,10939,다다09a03a
202208,서부두,제주시,건입동,제주시내,한식,가정식,0.54,0.78,0.06,0.15,0.1,0.24,-0.24,11036,다다09b03a
202208,영천횟집,제주시,건입동,제주시내,한식,회,0.5,0.17,0.15,0.15,0.18,0.15,-0.15,9882,다다09b03a
202208,김밥천국탑동본점,제주시,건입동,제주시내,간식,분식,0.24,1.76,0.01,0.15,0.03,0.39,-0.39,11907,다다09b03a
202208,하노이안브라더스,제주시,건입동,제주시내,한식,단품요리 전문,0.44,1.24,0.02,0.14,0.06,0.3,-0.3,11468,다다11a02a
202208,휘슬피쉬본점,제주시,건입동,제주시내,한식,단품요리 전문,0.11,0.12,0.05,0.14,0.05,0.13,-0.13,9416,다다09b03a
202208,소라횟집,제주시,건입동,제주시내,한식,회,0.29,0.17,0.1,0.13,0.12,0.14,-0.14,9666,다다09b03a
202208,끄띠탑동,제주시,건입동,제주시내,한식,단품요리 전문,0.29,0.38,0.04,0.13,0.06,0.17,-0.17,10159,다다09b03a
202208,복희해장국,제주시,건입동,제주시내,한식,해장국,0.06,0.17,0.02,0.13,0.02,0.14,-0.14,9667,다다09b03a
202208,주식회사 베드라디오,제주시,건입동,제주시내,한식,가정식,0.04,0.09,0.02,0.13,0.02,0.13,-0.13,9417,다다09b03a
202208,신해조,제주시,건입동,제주시내,한식,가정식,0.46,0.69,0.04,0.12,0.08,0.2,-0.2,10586,다다09b03a
202208,우정회관,제주시,건입동,제주시내,한식,가정식,0.38,0.17,0.11,0.12,0.13,0.12,-0.12,9170,다다09b03a
202208,호텔더블류탑동점,제주시,건입동,제주시내,한식,단품요리 전문,0.07,0.09,0.05,0.12,0.05,0.11,-0.11,8940,다다09b03a
202208,꽃진미,제주시,건입동,제주시내,한식,가정식,0.24,0.86,0.01,0.11,0.03,0.22,-0.22,10839,다다10b03a
202208,화로향,제주시,건입동,제주시내,한식,단품요리 전문,0.44,0.09,0.05,0.1,0.08,0.1,-0.1,8648,다다09b03a
202208,공차 제주탑동점,제주시,건입동,제주시내,음료,커피,0.27,2.5,0.01,0.1,0.03,0.45,-0.45,12136,다다09a03a
202208,금보식당,제주시,건입동,제주시내,한식,가정식,0.26,0.24,0.06,0.1,0.07,0.12,-0.12,9171,다다09b03a
202208,건입동마을협동조합,제주시,건입동,제주시내,한식,가정식,0.21,0.36,0.03,0.1,0.04,0.13,-0.13,9418,다다10a03a
202208,정주네 식당,제주시,건입동,제주시내,한식,가정식,0.07,0.24,0.02,0.1,0.03,0.12,-0.12,9172,다다09b03a
202208,칠성골흑돼지,제주시,건입동,제주시내,한식,돼지고기,0.04,0.05,0.08,0.1,0.07,0.09,-0.09,8336,다다09b03a
202208,뱃머리,제주시,건입동,제주시내,한식,가정식,0.03,0.05,0.03,0.1,0.03,0.09,-0.09,8337,다다09b03a
202208,유달산,제주시,건입동,제주시내,한식,가정식,0.01,0.07,0.03,0.1,0.03,0.09,-0.09,8338,다다09b03a
202208,안전,제주시,건입동,제주시내,한식,가정식,0.58,2.22,0.02,0.09,0.06,0.4,-0.4,11951,다다10b02b
202208,동문카페,제주시,건입동,제주시내,음료,커피,0.43,0.71,0.02,0.09,0.06,0.18,-0.18,10319,다다09a03a
202208,해동이네,제주시,건입동,제주시내,한식,가정식,0.34,1.4,0.01,0.09,0.04,0.28,-0.28,11313,다다10b03a
202208,손가네국수,제주시,건입동,제주시내,한식,면류,0.11,0.53,0.01,0.09,0.02,0.15,-0.15,9883,다다09a03a
202208,이퀄,제주시,건입동,제주시내,한식,단품요리 전문,0.05,0.4,0.01,0.09,0.01,0.14,-0.14,9668,다다09b03a
202208,르부이부이,제주시,건입동,제주시내,한식,가정식,0.26,0.19,0.07,0.08,0.09,0.09,-0.09,8339,다다10b03a
202208,신도원,제주시,건입동,제주시내,한식,가정식,0.11,0.33,0.02,0.08,0.03,0.12,-0.12,9173,다다09b03a
202208,대돈앤엘리팝,제주시,건입동,제주시내,주점및주류판매,돼지고기,0.08,0.12,0.02,0.08,0.03,0.08,-0.08,7974,다다09b03a
202208,전설의짬뽕 동문로점,제주시,건입동,제주시내,아시아음식,중식,0.33,1.31,0.01,0.07,0.04,0.25,-0.25,11120,다다10b02b
202208,대진횟집,제주시,건입동,제주시내,한식,회,0.28,0.14,0.07,0.07,0.09,0.08,-0.08,7975,다다09b03a
202208,정말맛있는식당,제주시,건입동,제주시내,한식,가정식,0.23,1.26,0.01,0.07,0.02,0.24,-0.24,11037,다다10b02b
202208,속초식당,제주시,건입동,제주시내,한식,가정식,0.17,0.29,0.03,0.07,0.04,0.1,-0.1,8649,다다09b03a
202208,탕앤돈,제주시,건입동,제주시내,아시아음식,돼지고기,0.12,0.57,0.01,0.07,0.02,0.14,-0.14,9669,다다09a03a
202208,소완도식당,제주시,건입동,제주시내,한식,가정식,0.1,0.43,0.01,0.07,0.02,0.12,-0.12,9174,다다10a03a
202208,제주이디오라커피,제주시,건입동,제주시내,한식,커피,0.02,0.22,0,0.07,0.01,0.09,-0.09,8340,다다10a03a
202208,전통탑향,제주시,건입동,제주시내,한식,가정식,0.82,1.95,0.01,0.06,0.08,0.34,-0.34,11724,다다09b03a
202208,돈물국수,제주시,건입동,제주시내,한식,면류,0.44,2.14,0.01,0.06,0.04,0.37,-0.37,11834,다다10a02b
202208,세리빠,제주시,건입동,제주시내,양식,양식,0.39,0.38,0.04,0.06,0.07,0.11,-0.11,8941,다다09a03a
202208,하나로식당,제주시,건입동,제주시내,한식,단품요리 전문,0.37,1.45,0.01,0.06,0.04,0.27,-0.27,11246,다다10a03a
202208,거제도횟집,제주시,건입동,제주시내,한식,회,0.18,0.05,0.05,0.06,0.06,0.06,-0.06,7062,다다09b03a
202208,오솔길,제주시,건입동,제주시내,한식,가정식,0.17,0.09,0.03,0.06,0.04,0.07,-0.07,7585,다다10b03a
202208,돈떵이서부두점,제주시,건입동,제주시내,한식,돼지고기,0.17,0.09,0.05,0.06,0.06,0.06,-0.06,7063,다다09b03a
202208,한끼정식뷔페,제주시,건입동,제주시내,한식,뷔페,0.15,0.78,0.01,0.06,0.02,0.16,-0.16,9998,다다09b03a
202208,서부두한라,제주시,건입동,제주시내,아시아음식,일식,0.08,0.09,0.02,0.06,0.02,0.06,-0.06,7064,다다09b03a
202208,추자집,제주시,건입동,제주시내,한식,가정식,0.03,0.12,0.01,0.06,0.02,0.07,-0.07,7586,다다09b03a
202208,대궁갈비,제주시,건입동,제주시내,한식,갈비,0.86,1.05,0.02,0.05,0.09,0.2,-0.2,10587,다다10b03a
202208,조약돌,제주시,건입동,제주시내,한식,가정식,0.43,1.45,0.01,0.05,0.04,0.25,-0.25,11121,다다10b03a
202208,항운노조구내매점,제주시,건입동,제주시내,한식,구내식당/푸드코트,0.3,2.05,0.01,0.05,0.03,0.34,-0.34,11725,다다11a03b
202208,키친테왁,제주시,건입동,제주시내,한식,가정식,0.28,0.43,0.01,0.05,0.04,0.11,-0.11,8942,다다11a02a
202208,팔팔수제치킨,제주시,건입동,제주시내,패스트푸드,치킨,0.02,0.07,0.01,0.05,0.01,0.06,-0.06,7065,다다09b03a
202208,파티올레키친,제주시,건입동,제주시내,한식,가정식,0.01,0.09,0.01,0.05,0.01,0.06,-0.06,7066,다다10a03a
202208,어하영,제주시,건입동,제주시내,한식,단품요리 전문,0.42,0.64,0.02,0.04,0.05,0.13,-0.13,9419,다다10b03a
202208,동서지간,제주시,건입동,제주시내,한식,가정식,0.4,1.69,0.01,0.04,0.04,0.28,-0.28,11314,다다10b02b
202208,질레,제주시,건입동,제주시내,한식,가정식,0.21,0.74,0.01,0.04,0.02,0.14,-0.14,9670,다다10b03a
202208,가자우리집,제주시,건입동,제주시내,한식,단품요리 전문,0.17,0.33,0.01,0.04,0.03,0.08,-0.08,7976,다다10a03a
202208,제주어멍돔베고기,제주시,건입동,제주시내,한식,단품요리 전문,0.15,0.19,0.01,0.04,0.02,0.06,-0.06,7067,다다10b02b
202208,목포세발낙지,제주시,건입동,제주시내,한식,낙지,0.13,0.14,0.02,0.04,0.03,0.06,-0.06,7068,다다09a03a
202208,탑고향,제주시,건입동,제주시내,한식,가정식,0.05,0.05,0.03,0.04,0.03,0.04,-0.04,6186,다다09b03a
202208,서부두초가장,제주시,건입동,제주시내,한식,단품요리 전문,0,0,0.02,0.04,0.02,0.04,-0.04,6187,다다09b03a
202208,수빈이네제주밥상,제주시,건입동,제주시내,한식,가정식,0.32,1.12,0,0.03,0.03,0.19,-0.19,10458,다다10b03a
202208,신동양,제주시,건입동,제주시내,아시아음식,중식,0.3,1.29,0,0.03,0.03,0.21,-0.21,10713,다다10b03a
202208,모음해장국,제주시,건입동,제주시내,한식,해장국,0.28,0.81,0,0.03,0.03,0.14,-0.14,9671,다다10b03a
202208,더스카이,제주시,건입동,제주시내,한식,가정식,0.04,0.05,0.01,0.03,0.02,0.03,-0.03,5545,다다09b03a
202208,주식회사 제로포인트트레일,제주시,건입동,제주시내,한식,단품요리 전문,0,0,0,0.03,0,0.03,-0.03,5546,다다09b02b
202208,임춘식당,제주시,건입동,제주시내,한식,단품요리 전문,0.76,0.74,0.01,0.02,0.08,0.13,-0.13,9420,다다10a02b
202208,맛고을명가,제주시,건입동,제주시내,한식,가정식,0.47,0.55,0.01,0.02,0.05,0.1,-0.1,8650,다다09b03a
202208,화룡각,제주시,건입동,제주시내,아시아음식,중식,0.37,1.31,0,0.02,0.03,0.2,-0.2,10588,다다09b03a
202208,천궁,제주시,건입동,제주시내,한식,가정식,0.34,0.17,0.02,0.02,0.05,0.04,-0.04,6188,다다09b03a
202208,인풍,제주시,건입동,제주시내,한식,가정식,0.29,0.71,0,0.02,0.03,0.12,-0.12,9175,다다10a02b
202208,레이나,제주시,건입동,제주시내,한식,단품요리 전문,0.26,0.14,0,0.02,0.02,0.04,-0.04,6189,다다10b03a
202208,기분,제주시,건입동,제주시내,한식,단품요리 전문,0.21,0.14,0.02,0.02,0.04,0.04,-0.04,6190,다다10a03a
202208,슬기식당,제주시,건입동,제주시내,한식,가정식,0.19,0.74,0,0.02,0.02,0.12,-0.12,9176,다다10b02b
202208,맘스터치 일도동문점,제주시,건입동,제주시내,패스트푸드,햄버거,0.12,0.5,0,0.02,0.01,0.09,-0.09,8341,다다10a02b
202208,사라봉진가네해장국,제주시,건입동,제주시내,한식,해장국,0.08,0.31,0,0.02,0.01,0.06,-0.06,7069,다다10b03a
202208,스페샬동문점,제주시,건입동,제주시내,주점및주류판매,꼬치구이,0.08,0.12,0.01,0.02,0.01,0.03,-0.03,5547,다다10a02b
202208,해금,제주시,건입동,제주시내,아시아음식,일식,0.07,0.02,0.01,0.02,0.02,0.02,-0.02,4806,다다09b03a
202208,가본,제주시,건입동,제주시내,한식,가정식,0.06,0.14,0.01,0.02,0.01,0.04,-0.04,6191,다다09b03a
202208,금항아리,제주시,건입동,제주시내,한식,가정식,0.05,0.19,0,0.02,0.01,0.04,-0.04,6192,다다10b03a
202208,비스트로올댓제주,제주시,건입동,제주시내,한식,단품요리 전문,0.02,0.02,0.01,0.02,0.01,0.02,-0.02,4807,다다09b03a
202208,커피동굴,제주시,건입동,제주시내,한식,커피,0.02,0.09,0,0.02,0,0.03,-0.03,5548,다다10b02b
202208,과수원집,제주시,건입동,제주시내,한식,가정식,0.7,0.4,0.01,0.01,0.07,0.07,-0.07,7587,다다11a02a
202208,해금강,제주시,건입동,제주시내,한식,가정식,0.32,0.09,0.01,0.01,0.04,0.02,-0.02,4808,다다09b03a
202208,블랙데이,제주시,건입동,제주시내,아시아음식,중식,0.28,1.26,0,0.01,0.02,0.19,-0.19,10459,다다10a02b
202208,아빠가만든찜,제주시,건입동,제주시내,한식,가정식,0.22,0.5,0,0.01,0.02,0.08,-0.08,7977,다다10b02b
202208,미녀,제주시,건입동,제주시내,한식,단품요리 전문,0.21,0.24,0,0.01,0.02,0.04,-0.04,6193,다다10a02b
202208,한국맥도날드 유한회사 제주탑동점,제주시,건입동,제주시내,패스트푸드,햄버거,0.19,0.71,0,0.01,0.02,0.11,-0.11,8943,다다09b03a
202208,호식이두마리치킨건입점,제주시,건입동,제주시내,패스트푸드,치킨,0.15,0.47,0,0.01,0.01,0.08,-0.08,7978,다다10b02b
202208,엄마가만든탕,제주시,건입동,제주시내,한식,단품요리 전문,0.14,0.24,0,0.01,0.01,0.04,-0.04,6194,다다10b02b
202208,난타5000건입점,제주시,건입동,제주시내,패스트푸드,피자,0.13,0.47,0,0.01,0.01,0.08,-0.08,7979,다다10a02b
202208,컨츄리,제주시,건입동,제주시내,한식,단품요리 전문,0.12,0.29,0,0.01,0.01,0.05,-0.05,6755,다다10a02b
202208,선미뷔페,제주시,건입동,제주시내,한식,뷔페,0.11,0.43,0,0.01,0.01,0.07,-0.07,7588,다다10a03a
202208,텀,제주시,건입동,제주시내,한식,단품요리 전문,0.11,0.5,0,0.01,0.01,0.08,-0.08,7980,다다11b02a
202208,수리조아라,제주시,건입동,제주시내,한식,단품요리 전문,0.1,0.19,0,0.01,0.01,0.03,-0.03,5549,다다10b03a
202208,우도흑돼지,제주시,건입동,제주시내,한식,돼지고기,0.1,0.09,0,0.01,0.01,0.02,-0.02,4809,다다10b03a
202208,들물갈비,제주시,건입동,제주시내,한식,갈비,0.1,0.12,0.01,0.01,0.02,0.03,-0.03,5550,다다10b03a
202208,사라봉주물럭,제주시,건입동,제주시내,한식,가정식,0.09,0.17,0,0.01,0.01,0.03,-0.03,5551,다다10b02b
202208,다연이네,제주시,건입동,제주시내,한식,커피,0.06,0.14,0.01,0.01,0.01,0.03,-0.03,5552,다다10b03a
202208,자기야,제주시,건입동,제주시내,한식,단품요리 전문,0.04,0.02,0.01,0.01,0.01,0.01,-0.01,3811,다다10b02b
202208,로또휴게음식점,제주시,건입동,제주시내,한식,단품요리 전문,0.03,0.38,0,0.01,0,0.06,-0.06,7070,다다12a01b
202208,대지,제주시,건입동,제주시내,한식,가정식,0,0,0.01,0.01,0.01,0.01,-0.01,3812,다다10b02b
202208,제주갈치수산,제주시,건입동,제주시내,한식,회,2.43,0.05,0,0,0.2,0.01,-0.01,3813,다다09b03a
202208,요강깨는장어,제주시,건입동,제주시내,한식,장어,0.68,0.38,0,0,0.06,0.06,-0.06,7071,다다09a03a
202208,만옥,제주시,건입동,제주시내,한식,단품요리 전문,0.25,0.26,0,0,0.02,0.04,-0.04,6195,다다09a03a
202208,일출봉,제주시,건입동,제주시내,한식,단품요리 전문,0.19,0.69,0,0,0.02,0.1,-0.1,8651,다다10b02b
202208,나이스,제주시,건입동,제주시내,양식,양식,0.19,0.07,0,0,0.02,0.01,-0.01,3814,다다10b03a
202208,제주어우계성공맛집,제주시,건입동,제주시내,한식,가정식,0.14,0.09,0,0,0.01,0.02,-0.02,4810,다다10a02b
202208,사라봉보양탕,제주시,건입동,제주시내,한식,가정식,0.14,0.31,0,0,0.01,0.05,-0.05,6756,다다10b03a
202208,통영아나고,제주시,건입동,제주시내,한식,단품요리 전문,0.09,0.22,0,0,0.01,0.03,-0.03,5553,다다09b03a
202208,제주가마골앤드코다리냉면,제주시,건입동,제주시내,한식,면류,0.06,0.17,0,0,0,0.02,-0.02,4811,다다11b02a
202208,팔복고기상회,제주시,건입동,제주시내,한식,단품요리 전문,0.06,0.17,0,0,0,0.02,-0.02,4812,다다10b02b
202208,빵육사도너츠,제주시,건입동,제주시내,간식,베이커리,0.06,0.64,0,0,0.01,0.1,-0.1,8652,다다10b02b
202208,혜성,제주시,건입동,제주시내,한식,가정식,0.05,0.07,0,0,0,0.01,-0.01,3815,다다10a02b
202208,뜨는정,제주시,건입동,제주시내,한식,가정식,0.05,0.05,0,0,0,0.01,-0.01,3816,다다12a01b
202208,먹자분식,제주시,건입동,제주시내,간식,분식,0.04,0.09,0,0,0,0.01,-0.01,3817,다다10a03a
202208,모미국수,제주시,건입동,제주시내,한식,면류,0.03,0.07,0,0,0,0.01,-0.01,3818,다다10b02b
202208,승주네건입점,제주시,건입동,제주시내,한식,가정식,0.03,0.14,0,0,0,0.02,-0.02,4813,다다10a02b
202208,경화,제주시,건입동,제주시내,한식,단품요리 전문,0.02,0.02,0,0,0,0,0,2933,다다10a02b
202208,달콤해,제주시,건입동,제주시내,한식,단품요리 전문,0.02,0.12,0,0,0,0.02,-0.02,4814,다다10a02b
202208,칠성낙지,제주시,건입동,제주시내,한식,낙지,0.02,0.05,0,0,0,0.01,-0.01,3819,다다09b03a
202208,건입떡집,제주시,건입동,제주시내,간식,떡/한과,0.02,0.02,0,0,0,0.01,-0.01,3820,다다10a02b
202208,청춘테이블,제주시,건입동,제주시내,한식,단품요리 전문,0.02,0.07,0,0,0,0.01,-0.01,3821,다다10a02b
202208,동대반점,제주시,건입동,제주시내,아시아음식,중식,0.01,0.09,0,0,0,0.01,-0.01,3822,다다10a03a
202208,몸에조은국수,제주시,건입동,제주시내,한식,면류,0.01,0.05,0,0,0,0.01,-0.01,3823,다다10a02b
202208,오늘한잔,제주시,건입동,제주시내,한식,단품요리 전문,0.01,0.02,0,0,0,0,0,2934,다다10b02b
202208,핑크카페,제주시,건입동,제주시내,음료,커피,0.01,0.02,0,0,0,0,0,2935,다다09b03a
202208,건입동백설공주,제주시,건입동,제주시내,한식,단품요리 전문,0.01,0.05,0,0,0,0.01,-0.01,3824,다다09b03a
202208,솔치수산,제주시,건입동,제주시내,한식,회,0,0,0,0,0,0,0,2936,다다09b03a
202208,몽티죠(_mon.tresor),제주시,건입동,제주시내,한식,단품요리 전문,0,0.05,0,0,0,0.01,-0.01,3825,다다10a02b
202208,자유카페,제주시,건입동,제주시내,음료,커피,0,0.02,0,0,0,0,0,2937,다다10b02b
202208,비자림휴게소,제주시,구좌읍,구좌읍,한식,가정식,0.05,0.55,0.23,4.03,0.22,3.52,0.6,33,다다35b00a
202208,명진전복주식회사,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.32,0.5,1.26,3.49,1.19,3.06,0.45,55,다다39b04b
202208,카페글렌코,제주시,구좌읍,구좌읍,음료,커피,0.42,1.36,0.41,2.47,0.41,2.31,0.17,363,다나28b93b
202208,소금바치순이네,제주시,구좌읍,구좌읍,한식,가정식,0.49,0.88,0.6,2.08,0.59,1.9,0.29,136,다다45a01a
202208,자보카까페,제주시,구좌읍,구좌읍,한식,커피,0.09,0.5,0.21,1.98,0.2,1.77,0.25,175,다다28a07b
202208,라라라,제주시,구좌읍,구좌읍,한식,커피,0.15,0.98,0.21,1.89,0.2,1.76,0.19,293,다다40a03b
202208,꼬스덴뇨,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.3,1.45,0.24,1.81,0.24,1.76,-0.01,4601,다다44b02a
202208,안도르,제주시,구좌읍,구좌읍,간식,베이커리,0.22,0.55,0.24,1.79,0.24,1.61,-0.06,7572,다나32a96a
202208,머문,제주시,구좌읍,구좌읍,한식,커피,0.24,1.02,0.21,1.68,0.21,1.58,0.09,839,다다34b07a
202208,가는곶세화,제주시,구좌읍,구좌읍,양식,양식,0.29,1.64,0.15,1.58,0.16,1.59,0.12,592,다다40b03a
202208,도도톳김밥,제주시,구좌읍,구좌읍,간식,분식,0.05,0.38,0.13,1.52,0.12,1.35,0.09,840,다다40b03b
202208,토끼문,제주시,구좌읍,구좌읍,한식,커피,0.1,0.55,0.14,1.4,0.13,1.27,0.26,163,다다34b07a
202208,풍림다방 송당점,제주시,구좌읍,구좌읍,음료,커피,0.26,1.05,0.19,1.37,0.19,1.32,0.34,105,다나33b98a
202208,쪼끌락,제주시,구좌읍,구좌읍,한식,커피,0.14,0.84,0.12,1.28,0.12,1.21,0.09,736,다다30b07b
202208,벵디,제주시,구좌읍,구좌읍,한식,가정식,0.12,0.24,0.31,1.28,0.3,1.13,0.05,1266,다다38a05a
202208,한라산,제주시,구좌읍,구좌읍,한식,가정식,0.02,0.14,0.13,1.27,0.12,1.11,0.14,486,다다40b03b
202208,주식회사만월당,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.19,0.29,0.37,1.26,0.36,1.12,0.05,1479,다다34a07a
202208,리치망고월정점,제주시,구좌읍,구좌읍,음료,주스,0.1,0.57,0.11,1.21,0.11,1.12,-0.38,11906,다다35b07a
202208,세화소품관,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.03,0.12,0.13,1.21,0.12,1.05,0.29,137,다다40a03b
202208,로빙화,제주시,구좌읍,구좌읍,양식,양식,0.55,1.14,0.28,1.13,0.3,1.13,0.29,138,다다40a03b
202208,김녕오라이,제주시,구좌읍,구좌읍,아시아음식,일식,0.24,0.29,0.48,1.12,0.46,1,-0.1,8642,다다30b07b
202208,산도롱맨도롱,제주시,구좌읍,구좌읍,한식,가정식,0.11,0.22,0.33,1.1,0.31,0.97,-0.05,6716,다다45a00b
202208,인,제주시,구좌읍,구좌읍,한식,가정식,0.17,0.81,0.11,1.03,0.12,1,-0.01,4602,다다37b06a
202208,해월정,제주시,구좌읍,구좌읍,한식,가정식,0.12,0.22,0.36,1,0.34,0.89,0.13,494,다다45a00a
202208,평대스낵,제주시,구좌읍,구좌읍,간식,분식,0.22,0.84,0.16,0.96,0.16,0.94,0.19,294,다다38b05a
202208,몽그레,제주시,구좌읍,구좌읍,한식,단품요리 전문,0.02,0.19,0.15,0.95,0.14,0.84,0.28,145,다다34a07b
202208,모래비,제주시,구좌읍,구좌읍,한식,커피,0.19,0.69,0.14,0.94,0.15,0.9,0.12,557,다다34b07a
202208,아르츠제주 주식회사,제주시,구좌읍,구좌읍,한식,가정식,0.04,0.17,0.13,0.94,0.13,0.83,0.19,282,다나44a99a
202208,귤하르방구좌점,제주시,구좌읍,구좌읍,한식,베이커리,0.01,0.07,0.06,0.93,0.06,0.81,0.15,442,다다39b04b
202208,카페청굴물,제주시,구좌읍,구좌읍,음료,커피,0.04,0.24,0.08,0.9,0.08,0.81,-0.09,8639,다다30b07b
202208,주식회사 해녀촌,제주시,구좌읍,구좌읍,한식,가정식,0.83,1.74,0.21,0.88,0.26,1,0.08,842,다다26b07a
202208,민경이네어등포해녀촌,제주시,구좌읍,구좌읍,한식,가정식,0.89,1.19,0.31,0.85,0.35,0.9,-0.09,8326,다다37a07a
202208,구좌소품관,제주시,구좌읍,구좌읍,한식,가정식,0.02,0.07,0.08,0.83,0.08,0.72,-0.72,12670,다다34a07a
202208,청파식당횟집,제주시,구좌읍,구좌읍,한식,회,0.13,0.17,0.34,0.82,0.32,0.72,-0.07,7575,다다39b03b
